what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1419600231744
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1419600231744
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1419600231744
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1419600231744
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1419600231744
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1419600231744
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1419600231744
started,bundle,com.manh.plugin.ide,1.7,"com.manh.plugin.ide",1419600231744
started,bundle,org.codehaus.groovy.eclipse.compilerResolver,2.9.0.xx-201407151439-e37-RELEASE,"org.codehaus.groovy.eclipse.compilerResolver",1419600231744
started,bundle,org.eclipse.jdt.core,3.7.3.xx-201407151439-e37-RELEASE,"org.eclipse.jdt.core",1419600231744
started,bundle,org.eclipse.jdt.groovy.core,2.9.0.xx-201407151439-e37-RELEASE,"org.eclipse.jdt.groovy.core",1419600231744
os,sysinfo,,,"win32",1419600231754
arch,sysinfo,,,"x86_64",1419600231754
ws,sysinfo,,,"win32",1419600231754
locale,sysinfo,,,"en_US",1419600231754
processors,sysinfo,,,"4",1419600231754
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1419600231754
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1419600231754
java.specification.name,sysinfo,,,"Java Platform API Specification",1419600231754
java.specification.vendor,sysinfo,,,"Oracle Corporation",1419600231754
java.specification.version,sysinfo,,,"1.7",1419600231754
java.vendor,sysinfo,,,"Oracle Corporation",1419600231754
java.version,sysinfo,,,"1.7.0_25",1419600231754
java.vm.info,sysinfo,,,"mixed mode",1419600231754
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1419600231754
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1419600231754
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1419600231754
java.vm.specification.version,sysinfo,,,"1.7",1419600231754
java.vm.vendor,sysinfo,,,"Oracle Corporation",1419600231754
java.vm.version,sysinfo,,,"23.25-b01",1419600231754
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1419600231834
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1419600231844
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1419600231844
started,bundle,com.android.ide.eclipse.traceview,23.0.2.1259578,"com.android.ide.eclipse.traceview",1419600234166
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419602954834
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1419602954865
started,bundle,org.cloudfoundry.ide.eclipse.server.standalone,1.6.1.201404160351-RELEASE,"org.cloudfoundry.ide.eclipse.server.standalone",1419602956101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419602965149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419602975436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419602990945
error,log,,,"New Project Wizard failed",1419603130978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603133318
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1419603133598
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1419603133598
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1419603133614
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1419603133645
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1419603133786
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1419603134035
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1419603134066
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1419603134082
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1419603134098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419603134285
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1419603137374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603139402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419603156945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603157615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419603157631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419603157631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603161297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603176429
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419603176617
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1419603176882
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1419603176882
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1419603177022
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1419603177022
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1419603177022
